Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0,115,1,0,0.0,2,184.1,98,60.0,16.35,7.5
0,80,1,0,0.0,1,239.9,121,53.0,7.12,9.3
0,190,1,0,0.17,2,182.2,101,51.7,10.62,9.3
0,141,1,1,2.05,3,149.7,112,60.5,8.13,7.6
0,81,1,0,0.0,3,203.5,89,60.0,14.48,8.7
0,97,1,1,1.73,1,117.6,97,54.3,9.82,6.4
1,79,1,0,0.31,1,268.3,114,65.1,9.28,6.3
0,92,1,0,0.27,2,181.4,98,47.7,8.23,10.9
0,75,1,0,0.0,0,150.6,99,52.0,15.08,8.1
0,86,1,0,0.0,0,83.5,96,33.0,11.06,12.6
0,17,1,1,2.19,1,198.5,123,78.9,13.53,8.1
0,190,0,0,0.0,3,111.9,55,38.0,11.15,10.0
0,103,1,0,0.24,5,167.8,121,49.4,10.65,13.0
0,72,1,0,0.0,2,137.6,106,36.0,7.18,9.6
0,92,1,1,3.43,2,184.0,99,72.3,3.82,12.7
0,93,1,0,0.0,3,266.0,120,57.0,6.51,13.1
0,72,1,0,0.28,0,196.5,88,49.8,7.93,6.8
0,101,0,0,0.38,0,193.7,108,52.8,9.33,11.6
0,129,1,0,0.0,1,54.7,131,32.0,12.81,11.1
0,112,1,0,0.0,1,81.6,94,37.0,13.41,8.6
0,88,1,1,2.94,1,93.4,106,67.4,12.6,10.9
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7
0,158,1,0,0.31,0,220.9,129,62.1,12.11,6.4
0,117,1,0,0.0,2,191.1,93,57.0,14.14,12.0
0,48,1,1,2.16,1,172.0,111,68.6,10.01,8.0
0,121,1,0,0.32,2,207.9,98,57.2,10.53,7.7
0,142,1,1,1.73,1,230.7,101,79.3,12.84,6.4
0,43,1,0,0.0,1,199.9,108,59.0,14.42,11.3
0,73,1,1,1.7,2,173.7,117,64.0,10.2,6.3
0,59,1,0,0.19,1,153.6,92,45.9,10.28,12.5
0,87,1,0,0.0,2,238.0,97,55.0,8.23,10.6
0,75,1,0,0.0,1,166.3,125,42.0,7.91,6.1
1,144,1,0,0.21,4,61.6,117,20.1,3.86,8.2
0,183,1,0,0.0,2,116.7,92,39.0,10.69,9.7
0,129,1,1,4.43,1,192.8,103,92.3,8.85,16.4
0,110,1,0,0.0,3,185.1,100,46.0,8.26,6.3
1,85,1,0,0.0,5,165.8,96,45.0,9.5,10.9
0,89,1,0,0.0,3,111.2,101,30.0,6.11,12.6
0,67,1,0,0.34,6,260.4,107,65.4,10.41,10.0
0,74,1,0,0.0,0,177.4,136,51.0,12.02,12.0
0,80,1,0,0.0,1,118.1,90,33.0,7.22,8.2
0,67,1,0,0.0,2,109.1,134,31.0,7.12,10.9
0,101,1,0,0.0,3,248.6,102,58.0,8.75,6.1
1,103,1,0,0.0,6,174.7,151,43.0,7.4,15.8
0,113,1,0,0.0,2,156.0,141,49.0,12.84,11.9
0,87,1,1,2.86,0,214.0,113,80.6,9.0,10.6
0,88,1,1,3.46,2,80.3,140,61.6,7.67,12.8
0,108,1,0,0.0,0,169.6,99,52.0,13.21,9.3
0,43,1,0,0.0,0,135.8,125,37.0,8.16,12.6
0,44,1,0,0.0,0,202.6,89,49.0,8.15,8.3
0,105,1,0,0.24,3,115.5,73,45.4,13.37,13.3
0,47,1,0,0.0,3,155.3,116,43.0,9.41,12.3
0,93,1,1,2.89,1,237.2,85,87.9,10.66,10.7
0,125,1,0,0.0,0,168.6,99,44.0,8.78,10.9
0,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4
0,30,1,0,0.0,1,54.0,68,25.0,8.97,10.2
0,52,1,1,1.11,2,170.9,71,58.1,10.07,4.1
0,86,1,0,0.0,0,176.3,79,52.0,12.96,6.2
1,149,1,0,0.0,4,119.2,88,35.0,8.42,12.2
0,116,1,1,1.62,2,183.6,138,65.2,10.19,6.0
0,127,1,1,1.97,0,203.8,118,77.7,13.36,7.3
0,94,1,1,2.67,3,92.7,107,53.7,6.39,9.9
0,16,1,0,0.0,5,174.7,83,54.0,14.04,10.5
0,42,1,0,0.0,2,184.5,98,49.0,10.03,8.8
0,24,1,1,1.81,1,164.9,110,64.1,10.47,6.7
0,62,1,0,0.0,2,86.3,84,35.0,11.94,12.5
0,121,1,1,2.86,1,126.3,84,68.6,10.48,10.6
0,71,1,0,0.0,1,277.5,104,59.0,6.59,8.2
1,23,1,0,0.0,2,321.6,107,77.0,12.58,11.3
0,99,1,0,0.0,1,254.4,120,57.0,7.97,6.0
0,69,1,0,0.0,1,153.7,109,43.0,9.7,14.1
0,127,1,1,3.02,1,183.2,117,72.2,6.34,11.2
0,113,1,0,0.0,2,150.1,120,43.0,10.01,11.0
0,102,1,0,0.0,2,156.5,67,44.0,10.22,9.9
0,127,1,1,3.13,1,143.2,99,70.3,8.5,11.6
1,128,0,1,2.54,2,223.5,81,80.4,9.44,9.4
0,87,1,1,2.3,3,263.8,65,77.0,5.17,8.5
0,130,1,0,0.28,0,213.1,105,56.8,10.31,8.9
0,155,1,0,0.0,0,71.2,90,38.0,15.22,8.6
1,74,1,0,0.0,2,174.1,96,51.0,12.56,8.3
1,167,1,0,0.0,4,169.2,124,44.0,8.67,12.4
0,98,1,0,0.0,4,161.0,117,44.0,9.55,12.1
0,77,1,0,0.0,2,163.0,112,47.0,10.96,6.7
0,88,1,0,0.0,2,65.4,97,26.0,8.41,13.8
0,78,1,0,0.0,3,137.4,109,44.0,11.88,14.0
0,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7
0,101,1,0,0.0,1,220.3,124,54.0,9.43,10.6
0,79,1,0,0.0,1,220.9,107,54.0,9.61,12.2
0,83,1,0,0.24,0,259.7,106,60.4,7.64,10.2
0,53,1,1,3.24,2,167.3,99,77.4,9.74,12.0
0,15,1,0,0.0,2,121.1,130,39.0,10.8,16.1
0,125,1,0,0.0,1,137.1,94,42.0,10.49,8.6
0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5
1,96,1,0,0.0,1,180.6,92,47.0,9.55,10.3
0,94,1,0,0.22,0,137.5,118,43.2,10.16,13.4
0,69,1,0,0.0,3,183.4,85,52.0,11.88,9.0
1,46,1,0,0.0,2,257.4,67,66.0,13.06,13.4
0,104,1,1,3.0,1,189.1,112,78.0,8.91,11.1
0,153,1,0,0.0,2,122.5,145,45.0,13.67,8.0
1,74,1,0,0.21,1,282.5,114,69.1,11.0,9.4
0,50,1,1,2.3,3,252.9,112,82.0,8.9,8.5
0,43,1,0,0.35,0,179.3,97,55.5,12.64,8.0
0,84,0,0,0.0,2,299.4,71,57.0,3.1,6.6
0,85,1,0,0.0,0,235.8,109,54.0,7.86,12.0
0,80,0,1,3.21,1,159.3,110,74.1,8.53,11.9
0,112,1,0,0.38,1,170.4,103,49.8,10.01,11.6
0,118,0,0,0.0,0,223.4,98,57.0,11.03,6.3
0,138,1,0,0.0,5,194.3,83,50.0,9.5,9.0
0,125,1,0,0.0,1,203.4,110,46.0,6.44,11.0
0,104,1,1,3.59,4,280.2,136,102.9,11.03,13.3
0,101,1,0,0.0,1,93.8,127,29.0,7.5,10.7
0,36,1,0,0.25,1,253.4,77,61.5,9.12,8.4
1,125,1,0,0.32,2,113.0,108,37.2,8.46,9.2
0,47,1,1,2.86,0,112.2,70,61.6,7.74,10.6
0,41,1,0,0.0,3,223.8,67,59.0,12.24,12.3
0,111,1,0,0.25,0,152.2,114,40.5,6.86,9.8
0,155,1,1,3.62,2,243.9,112,89.2,6.65,13.4
0,73,1,0,0.34,1,137.1,102,45.4,10.54,11.1
0,118,1,1,2.65,3,294.9,106,91.5,8.29,9.8
0,45,1,0,0.0,1,211.3,87,50.0,8.29,13.3
0,53,1,0,0.0,1,164.1,106,46.0,10.3,11.4
0,131,1,0,0.0,2,187.9,110,49.0,10.03,10.2
0,124,1,1,3.24,2,144.5,35,79.4,13.12,12.0
0,135,1,0,0.0,0,154.4,130,44.0,10.19,11.8
0,101,1,0,0.25,3,217.7,118,59.5,11.59,0.0
0,71,1,0,0.0,2,141.2,132,37.0,7.46,7.0
0,127,1,1,2.08,1,235.6,124,81.8,11.84,7.7
0,89,1,0,0.0,2,141.1,92,46.0,12.46,10.8
0,48,1,1,2.05,3,230.9,92,74.5,8.38,7.6
0,105,1,1,2.86,2,209.6,68,77.6,7.35,10.6
0,103,1,0,0.0,2,190.9,62,52.0,11.33,7.8
1,126,1,1,3.46,4,153.4,90,73.6,7.57,12.8
0,120,1,0,0.0,1,165.0,100,56.0,15.86,8.3
0,105,0,0,0.0,0,228.4,100,52.0,7.26,7.7
0,141,1,0,0.0,0,185.1,126,52.0,11.65,9.1
0,89,0,0,0.0,1,125.6,108,40.0,10.65,5.4
0,156,1,1,4.0,1,192.3,137,90.0,10.0,14.8
0,100,1,0,0.25,3,203.1,96,55.5,10.85,13.5
0,43,0,0,0.0,0,251.5,105,61.0,10.64,9.3
0,204,1,0,0.0,3,205.2,145,49.0,7.74,14.1
0,162,1,0,0.0,3,177.1,131,40.0,5.74,6.5
0,78,1,0,0.0,2,152.9,81,48.0,12.83,5.3
0,128,1,1,3.78,1,171.2,88,79.8,7.29,14.0
0,85,1,0,0.4,1,201.4,52,58.0,11.47,12.0
0,129,1,1,2.78,2,193.0,99,79.8,11.24,10.3
1,62,1,1,3.0,2,186.4,84,79.0,10.05,11.1
0,123,1,0,0.0,2,140.0,106,37.0,7.69,12.5
0,177,1,1,2.81,1,230.2,106,84.1,9.81,10.4
0,88,1,0,0.0,1,113.7,67,34.0,8.26,10.8
0,96,1,0,0.0,3,150.0,122,45.0,10.93,9.8
0,73,1,1,2.38,2,198.2,107,69.8,6.96,8.8
0,85,1,0,0.0,3,222.3,132,58.0,11.58,11.0
0,84,1,1,2.89,1,89.7,87,56.9,6.93,10.7
1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1
0,36,1,0,0.0,1,175.1,144,49.0,10.85,9.9
0,136,1,1,2.7,3,187.7,84,78.0,11.05,10.0
0,21,1,0,0.3,1,244.7,81,59.0,8.4,6.6
0,90,1,0,0.0,0,109.9,102,38.0,11.04,10.9
0,52,1,0,0.0,1,215.9,67,56.0,10.85,5.2
1,173,1,0,0.0,0,291.8,143,68.0,10.72,9.9
0,67,1,1,2.7,2,95.0,94,68.0,14.56,10.0
1,99,1,1,2.51,2,216.0,125,82.1,11.62,9.3
0,130,1,0,0.35,1,162.8,113,56.5,14.52,7.2
0,71,1,0,0.0,0,243.7,124,47.0,3.0,11.3
1,129,1,0,0.23,1,137.8,120,45.3,11.29,10.2
0,194,1,0,0.0,0,162.3,88,46.0,10.69,10.9
0,127,1,1,1.03,1,140.1,59,53.3,11.17,3.8
0,54,1,0,0.0,3,134.3,73,37.0,7.78,14.7
1,72,1,1,1.67,4,96.6,59,60.7,15.77,6.2
0,176,1,0,0.25,2,47.4,125,25.5,8.39,10.5
0,57,1,0,0.2,2,149.3,100,45.0,10.01,11.9
0,81,1,0,0.11,1,175.5,67,53.1,12.47,10.2
0,13,1,1,3.48,1,265.3,94,92.8,7.38,12.9
1,121,1,0,0.0,0,170.4,108,59.0,17.53,11.2
0,134,1,1,4.48,0,80.3,94,75.8,10.0,16.6
1,51,1,0,0.0,1,229.7,129,68.0,16.8,9.6
0,170,1,0,0.0,2,184.1,106,49.0,10.25,9.8
0,126,1,0,0.0,0,161.4,110,47.0,11.03,5.1
0,82,1,0,0.0,1,197.7,101,45.0,6.38,13.5
1,58,1,0,0.0,0,112.2,95,37.0,10.48,13.9
0,79,1,0,0.0,1,147.0,72,40.0,8.29,8.4
0,99,1,0,0.0,0,169.2,70,52.0,13.58,10.6
0,142,1,0,0.35,2,187.0,133,47.5,6.73,7.4
0,36,1,1,2.43,2,281.4,102,90.3,10.11,9.0
1,107,1,0,0.0,1,294.9,71,67.0,9.64,13.2
0,158,1,0,0.0,1,209.9,112,55.0,11.07,8.2
0,118,1,1,2.81,0,148.7,105,68.1,8.37,10.4
0,100,1,0,0.33,4,210.9,85,67.3,16.47,9.4
0,155,1,0,0.39,2,216.7,30,53.9,7.22,10.8
0,131,1,1,3.43,1,170.8,145,84.3,11.84,12.7
0,109,1,0,0.0,1,175.6,80,51.0,11.9,10.2
0,112,1,1,2.62,0,183.2,95,79.2,12.64,9.7
0,63,1,0,0.0,2,142.5,92,42.0,10.42,7.5
0,30,1,0,0.0,2,162.3,96,49.0,12.2,9.1
0,72,1,0,0.0,1,177.1,97,46.0,9.24,8.0
0,110,1,0,0.24,1,18.9,92,28.4,12.92,14.8
0,61,1,0,0.0,2,45.0,108,21.0,7.57,9.8
0,38,1,1,3.62,2,142.4,106,87.2,15.69,13.4
0,96,0,0,0.0,2,200.6,117,59.0,14.48,11.2
0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1
0,53,1,0,0.0,3,57.5,95,33.0,13.28,11.6
0,161,1,0,0.0,2,72.8,120,36.0,13.36,11.8
0,69,1,1,1.59,1,155.0,98,54.9,7.12,5.9
0,174,1,0,0.0,1,192.1,97,48.0,8.5,11.4
0,82,1,0,0.0,0,199.3,112,51.0,9.67,7.0
0,3,1,1,3.21,2,118.1,117,71.1,11.08,11.9
0,80,1,0,0.0,1,124.3,100,36.0,8.65,7.9
0,120,1,0,0.0,2,252.0,120,56.0,7.51,9.6
1,105,0,1,3.97,0,156.1,89,75.7,5.36,14.7
0,143,1,0,0.42,2,172.3,97,49.2,8.7,13.0
0,100,1,0,0.0,2,188.5,152,45.0,7.42,15.2
0,90,1,1,1.57,1,150.1,109,64.7,13.24,5.8
0,89,1,1,2.35,1,209.9,113,80.5,12.49,8.7
1,108,0,1,3.67,3,130.1,90,73.7,8.35,13.6
0,84,1,0,0.0,0,169.5,96,43.0,7.88,10.6
0,64,1,1,2.3,1,118.4,100,56.0,7.21,8.5
0,128,1,0,0.0,1,187.3,84,55.0,13.54,10.1
1,166,0,0,0.0,0,47.7,89,31.0,13.22,13.2
0,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8
0,34,1,0,0.0,2,124.8,82,46.0,14.11,10.0
1,47,0,0,0.0,0,47.8,120,24.0,8.95,13.3
0,157,1,0,0.0,1,152.7,105,48.0,12.88,9.4
0,86,0,0,0.0,1,266.1,120,61.0,9.1,10.3
0,112,1,1,3.59,0,60.6,113,60.9,8.3,13.3
0,126,1,0,0.0,1,211.6,70,55.0,10.85,7.8
0,99,1,0,0.28,1,145.6,102,47.8,11.55,11.4
0,68,0,1,3.05,1,142.0,140,75.5,12.08,11.3
0,66,1,1,1.92,3,88.8,104,44.2,5.48,7.1
0,91,1,0,0.0,3,203.1,106,53.0,10.51,12.0
0,113,1,1,2.27,1,180.4,89,64.7,6.47,8.4
0,121,1,0,0.0,2,168.9,128,40.0,6.2,2.9
0,73,1,1,2.75,2,131.2,98,59.5,5.33,10.2
0,108,1,1,2.65,2,276.6,99,92.5,11.01,9.8
0,150,1,1,1.78,0,209.9,77,67.8,7.9,6.6
0,13,1,0,0.0,1,146.4,74,38.0,7.43,11.3
0,141,1,0,0.0,0,146.5,121,40.0,8.5,8.2
0,92,1,1,3.27,2,243.1,92,92.7,10.69,12.1
0,94,1,0,0.0,4,181.8,85,49.0,10.12,9.2
0,101,1,0,0.0,3,209.6,107,56.0,11.44,7.6
0,165,1,1,2.57,3,167.4,113,69.7,8.64,9.5
0,88,1,0,0.0,3,138.3,116,44.0,11.8,9.6
0,157,1,0,0.0,2,240.2,67,54.0,7.65,10.2
0,51,1,0,0.0,0,227.2,89,56.0,9.72,14.9
0,105,1,0,0.33,1,193.7,108,52.3,9.16,10.8
0,137,1,0,0.29,2,141.1,91,39.9,7.36,8.0
0,112,1,0,0.0,0,166.0,79,35.0,3.73,6.3
1,212,1,0,0.23,2,226.0,127,67.3,15.23,12.6
0,61,1,1,2.32,0,288.7,101,90.2,10.19,8.6
0,69,1,1,4.43,0,268.8,78,111.3,12.33,16.4
0,110,1,0,0.29,2,149.8,112,43.9,9.0,11.7
0,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4
1,57,1,0,0.0,2,272.7,74,66.0,11.25,10.5
0,138,1,0,0.0,3,251.0,119,51.0,4.56,13.8
0,148,0,0,0.0,2,148.2,138,39.0,7.98,8.6
0,161,0,0,0.0,1,189.6,78,55.0,13.37,1.3
0,85,1,0,0.0,1,102.0,95,41.0,13.51,10.7
1,139,1,0,0.0,5,134.4,106,41.0,10.57,10.2
0,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7
1,112,1,0,0.0,3,272.5,119,66.0,11.31,16.4
0,119,1,0,0.0,3,138.3,89,38.0,8.53,13.5
0,179,1,0,0.0,1,170.7,54,46.0,9.56,13.3
0,160,1,0,0.0,2,171.2,103,50.0,12.18,13.0
1,100,1,0,0.32,0,278.0,76,66.2,8.84,8.3
0,60,1,0,0.35,3,125.1,99,46.5,12.44,11.2
0,119,1,1,3.19,2,154.0,114,81.9,13.9,11.8
0,116,1,0,0.0,2,89.5,128,31.0,9.04,14.0
0,122,0,1,3.43,1,216.4,80,93.3,12.49,12.7
1,100,1,0,0.0,1,96.5,86,35.0,10.51,12.5
0,82,1,0,0.0,1,154.0,107,35.0,4.72,10.1
1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9
0,90,1,0,0.0,1,142.4,126,35.0,6.31,4.6
0,176,1,0,0.32,1,201.9,101,51.2,7.74,9.0
0,75,1,0,0.34,1,117.3,114,41.4,10.06,12.2
0,123,1,1,4.05,0,218.7,79,92.5,8.17,15.0
0,57,0,1,3.08,2,234.5,130,87.8,9.76,11.4
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8
0,75,0,0,0.29,1,153.2,78,46.9,10.54,7.8
0,164,1,1,2.59,3,159.7,102,67.9,8.44,9.6
0,132,1,0,0.0,1,206.2,100,53.0,10.56,10.2
0,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2
0,143,1,0,0.2,1,155.5,101,47.0,10.67,7.6
0,55,1,1,2.97,3,165.6,123,69.7,6.81,11.0
0,160,1,0,0.0,1,166.4,117,56.0,15.85,10.0
0,80,1,0,0.0,3,198.1,160,47.0,7.84,9.3
1,68,1,0,0.0,2,249.9,127,65.0,12.73,8.9
0,98,1,0,0.16,1,171.7,99,46.6,8.74,7.8
0,28,1,0,0.0,3,168.2,87,43.0,8.09,10.1
0,74,1,0,0.0,3,148.5,111,38.0,7.33,9.9
0,52,1,0,0.35,2,214.7,68,53.5,7.93,9.4
0,73,1,0,0.0,4,183.4,80,52.0,12.1,7.5
0,84,1,0,0.0,2,159.5,125,49.0,12.36,7.2
0,145,1,0,0.0,1,175.8,89,54.0,13.72,12.4
0,155,0,1,3.0,1,211.7,121,78.0,6.96,11.1
0,87,1,0,0.0,0,204.8,101,49.0,8.05,9.5
0,74,1,1,3.7,0,234.4,113,100.0,13.3,13.7
0,13,1,1,3.27,3,315.6,105,104.7,10.45,12.1
1,108,1,1,2.59,4,162.1,83,68.9,8.59,9.6
0,74,1,1,3.94,2,193.7,91,93.4,12.31,14.6
0,149,1,0,0.0,3,217.7,91,61.0,13.68,9.6
0,149,1,0,0.0,2,175.4,80,47.0,9.87,9.7
0,117,1,0,0.0,2,158.7,84,43.0,9.09,7.7
0,157,1,0,0.0,4,220.7,105,48.0,5.97,11.5
0,35,1,0,0.32,2,149.3,113,49.2,12.11,8.9
0,123,1,0,0.26,2,257.9,92,64.6,10.58,9.4
0,32,1,0,0.0,2,164.8,98,48.0,11.5,14.8
0,138,1,1,4.05,1,183.9,83,92.5,12.04,15.0
0,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2
0,73,1,0,0.31,0,240.3,130,58.1,8.13,11.9
0,135,1,0,0.0,1,190.9,44,47.0,8.07,8.4
0,46,1,0,0.3,1,122.2,67,38.0,8.36,9.7
0,141,0,1,3.02,0,258.6,84,93.2,11.1,11.2
0,79,1,1,1.13,2,50.6,62,37.3,10.07,4.2
0,131,1,1,1.81,1,174.0,118,66.1,10.27,6.7
0,1,1,1,2.19,1,208.0,115,73.9,9.25,8.1
0,83,0,1,2.86,2,94.7,111,58.6,7.72,10.6
0,106,1,1,3.81,4,165.9,126,85.1,10.83,14.1
0,104,0,0,0.0,0,148.2,108,39.0,8.09,11.0
0,150,1,0,0.36,3,126.0,99,45.6,11.93,10.2
0,91,1,1,1.51,1,175.3,96,68.1,13.12,5.6
0,60,1,0,0.0,1,135.4,134,41.0,10.3,7.9
0,117,1,1,2.35,2,205.7,98,70.5,6.81,8.7
0,132,1,0,0.0,3,240.1,115,57.0,9.02,8.0
0,85,0,0,0.0,3,116.2,86,40.0,11.49,10.1
0,120,1,0,0.0,1,178.4,97,45.0,8.42,9.3
0,79,0,0,0.31,2,103.5,134,48.1,15.97,8.4
0,48,1,0,0.0,1,198.2,73,51.0,10.14,5.1
0,101,1,0,0.0,1,190.7,72,51.0,10.43,8.8
0,98,1,0,0.3,3,126.3,102,39.0,8.34,9.4
0,42,1,0,0.0,0,196.5,89,54.0,12.07,4.0
0,59,1,0,0.0,2,107.8,113,37.0,10.83,9.9
1,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2
0,190,1,0,0.0,1,169.4,102,51.0,12.68,8.9
0,31,1,0,0.0,0,177.3,129,44.0,7.64,5.1
0,87,1,0,0.29,1,146.3,108,42.9,8.59,5.3
1,151,0,0,0.29,0,218.0,57,49.9,5.72,12.4
0,27,1,0,0.0,0,193.8,102,44.0,5.95,9.2
0,122,1,1,2.3,2,134.2,85,66.0,11.37,8.5
0,43,1,0,0.36,0,230.2,147,58.6,9.34,9.2
0,123,1,0,0.24,0,114.4,91,40.4,10.83,11.0
0,119,1,0,0.18,2,190.4,74,52.8,10.78,10.0
0,44,1,0,0.0,1,240.3,146,55.0,8.23,10.6
0,140,0,1,3.11,4,188.9,124,77.1,8.05,11.5
0,166,1,0,0.0,3,199.6,93,53.0,10.72,7.2
0,107,1,0,0.0,1,103.4,94,34.0,9.47,14.4
0,98,1,0,0.0,2,162.8,65,44.0,9.25,6.0
0,141,1,0,0.0,0,192.4,111,47.0,7.85,11.0
0,122,1,1,2.32,2,204.5,92,70.2,6.98,8.6
0,110,1,0,0.0,2,99.4,62,41.0,13.75,16.7
0,81,1,0,0.0,1,145.4,132,36.0,6.47,5.2
0,133,1,0,0.0,4,221.1,133,52.0,8.01,8.4
0,116,1,0,0.0,2,229.3,93,55.0,9.23,8.8
0,79,1,0,0.0,2,134.7,98,40.0,9.49,11.8
0,70,1,0,0.3,1,170.2,98,46.0,7.76,15.0
0,166,1,0,0.0,2,203.4,81,49.0,8.39,9.2
0,75,1,1,3.35,1,130.9,115,73.5,10.17,12.4
0,101,1,1,3.92,1,144.1,144,78.2,8.38,14.5
0,87,1,0,0.0,3,177.2,72,52.0,12.45,8.6
0,132,1,0,0.0,1,121.5,88,43.0,12.65,10.7
0,40,1,0,0.28,0,242.5,82,64.8,11.65,9.6
0,82,1,0,0.0,4,200.3,96,52.0,10.06,7.1
0,9,1,1,2.73,1,214.1,108,78.3,8.46,10.1
1,74,0,0,0.0,1,125.8,103,40.0,10.39,14.1
0,205,1,1,2.11,2,175.8,139,65.1,7.75,7.8
0,77,1,1,2.73,1,149.4,74,63.3,6.2,10.1
1,138,0,0,0.0,4,46.5,104,24.0,9.3,9.6
0,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5
0,80,1,0,0.0,0,206.3,97,49.0,7.75,12.4
0,116,1,0,0.0,1,51.1,106,27.0,10.43,12.3
0,128,1,0,0.0,4,199.3,86,51.0,9.74,14.3
0,89,1,0,0.0,1,179.7,128,57.0,14.99,7.6
0,88,1,0,0.0,0,55.6,65,31.0,12.14,11.3
0,116,1,0,0.0,3,137.4,126,34.0,6.0,12.4
0,141,1,0,0.26,3,51.9,108,25.6,8.1,10.1
1,97,1,0,0.0,4,120.8,96,35.0,8.49,11.9
0,64,1,0,0.0,2,194.2,147,48.0,8.67,5.5
1,113,0,0,0.0,5,122.2,112,32.0,6.59,10.3
0,88,1,0,0.26,3,144.3,116,40.6,7.82,7.8
0,47,1,1,3.48,2,196.6,93,88.8,12.07,12.9
0,87,1,0,0.0,0,58.0,125,16.0,3.38,11.5
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8
0,134,1,0,0.0,0,244.1,99,63.0,12.35,7.2
0,54,1,1,2.48,3,206.9,143,71.8,6.39,9.2
0,25,1,0,0.14,3,119.3,87,40.4,10.58,10.5
0,136,0,1,2.84,3,203.9,106,79.4,9.38,10.5
0,122,1,0,0.0,0,141.4,128,37.0,7.32,8.1
0,158,1,0,0.0,2,222.8,101,56.0,10.15,6.9
0,82,1,0,0.17,1,143.9,61,43.7,9.75,11.1
0,100,1,0,0.0,1,185.0,122,47.0,9.13,5.1
0,153,1,0,0.0,1,193.8,90,50.0,9.77,8.5
1,61,1,1,2.75,2,105.0,78,61.5,9.03,10.2
0,125,1,0,0.0,2,212.3,89,55.0,10.77,11.3
0,95,1,0,0.0,2,167.6,96,44.0,8.8,13.4
1,167,1,0,0.0,4,131.6,120,41.0,10.57,11.1
0,118,1,0,0.0,2,154.6,112,42.0,9.21,12.6
0,93,1,0,0.31,0,151.4,89,45.1,9.32,10.9
0,193,1,1,3.32,1,124.0,102,72.2,10.15,12.3
0,107,1,0,0.0,2,194.5,97,49.0,9.32,12.7
0,95,1,0,0.0,1,175.2,91,51.0,12.22,7.5
0,128,1,0,0.0,0,179.4,94,54.0,13.52,7.9
0,86,1,0,0.0,1,171.8,106,55.0,15.09,9.7
0,99,0,0,0.0,4,197.2,127,47.0,7.8,9.9
0,134,1,0,0.35,2,177.2,91,53.5,11.44,8.9
1,120,0,0,0.0,2,202.0,123,51.0,9.22,7.4
1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9
1,95,0,0,0.0,4,228.9,134,61.0,12.79,10.1
0,117,1,0,0.0,3,102.3,100,29.0,6.76,15.7
0,80,1,1,2.89,4,166.4,92,77.9,11.92,10.7
1,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3
0,27,1,0,0.0,3,177.6,121,56.0,14.84,7.6
0,137,1,1,3.08,2,189.6,42,78.8,8.95,11.4
0,76,1,0,0.38,1,90.5,142,37.8,10.59,9.3
0,83,1,0,0.0,2,134.8,96,38.0,8.36,7.7
0,98,1,0,0.0,4,221.2,80,56.0,10.68,11.9
0,81,0,0,0.25,0,227.4,105,59.5,10.58,11.9
1,138,0,1,2.89,3,211.2,117,91.9,15.63,10.7
0,132,1,1,2.32,2,175.7,93,69.2,9.36,8.6
0,76,1,0,0.21,1,165.7,94,53.1,12.87,10.0
0,146,1,1,2.21,3,154.0,80,64.1,9.28,8.2
0,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7
0,92,0,0,0.0,1,173.1,140,50.0,12.02,9.0
0,48,1,0,0.0,2,300.4,94,63.0,6.66,7.2
1,117,1,0,0.39,5,118.4,126,45.9,12.47,13.6
0,129,1,0,0.0,1,168.4,117,48.0,10.86,11.8
0,141,1,1,2.0,1,308.0,123,94.0,12.39,7.4
0,131,1,0,0.31,1,197.0,79,54.1,10.05,11.6
0,144,0,1,3.46,0,174.8,127,83.6,10.98,12.8
0,68,1,1,2.67,0,239.5,82,85.7,10.19,9.9
0,75,1,0,0.0,3,224.7,116,55.0,9.6,11.3
0,190,1,1,2.67,1,116.7,71,59.7,7.3,9.9
0,165,1,1,4.32,0,111.6,140,81.2,10.67,16.0
0,130,1,0,0.0,1,154.0,95,44.0,10.3,12.9
0,64,1,0,0.0,1,219.6,126,64.0,15.17,9.7
0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4
0,73,1,0,0.0,2,254.8,85,56.0,7.17,15.0
0,103,1,0,0.0,1,246.5,47,59.0,9.78,11.7
